City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Portland,US,2022-03-24 22:26:31,45.5234,-122.6762,67.33,47,40,8.05
295,Talnakh,RU,2022-03-24 22:30:48,69.4865,88.3972,11.21,93,99,10.07
296,Yellowknife,CA,2022-03-24 22:30:48,62.456,-114.3525,7.41,58,0,13.8
297,Pedernales,DO,2022-03-24 22:30:49,18.0384,-71.744,82.02,48,2,19.95
298,Machhlishahr,IN,2022-03-24 22:30:49,25.6833,82.4167,75.76,20,8,3.87
299,Campina Verde,BR,2022-03-24 22:30:49,-19.5356,-49.4864,77.13,65,67,3.53
300,Butaritari,KI,2022-03-24 22:30:50,3.0707,172.7902,80.6,71,97,13.8
301,Vilyuysk,RU,2022-03-24 22:30:50,63.7553,121.6247,-5.55,100,100,1.54
302,Baykit,RU,2022-03-24 22:30:51,61.67,96.37,3.61,99,100,1.61
303,Ferrol,ES,2022-03-24 22:30:51,43.4832,-8.2369,54.27,69,0,8.57
304,Belyy Yar,RU,2022-03-24 22:30:52,53.6039,91.3903,26.49,66,0,6.71
305,San Cristobal,VE,2022-03-24 22:30:52,7.7669,-72.225,77.18,55,36,1.5
306,Bertoua,CM,2022-03-24 22:30:53,4.5833,13.6833,75.04,69,92,3.13
307,Athens,GR,2022-03-24 22:30:25,37.9795,23.7162,56.23,56,0,5.99
308,Cayenne,GF,2022-03-24 22:30:53,4.9333,-52.3333,79.09,1,100,5.99
309,Matara,LK,2022-03-24 22:30:54,5.9485,80.5353,75.79,87,28,5.01
310,Ponta Do Sol,PT,2022-03-24 22:21:32,32.6667,-17.1,63.01,73,60,3.76
311,Beyneu,KZ,2022-03-24 22:30:54,45.3167,55.2,36.07,71,97,15.48
312,Kemin,KG,2022-03-24 22:30:55,42.7846,75.6892,31.91,97,100,3.42
313,Mutuipe,BR,2022-03-24 22:30:55,-13.2286,-39.5047,70.43,98,26,2.55
314,Batagay,RU,2022-03-24 22:30:56,67.6333,134.6333,1.02,91,98,2.98
315,Bethel,US,2022-03-24 22:30:56,41.3712,-73.414,45.01,92,100,6.91
316,Hobyo,SO,2022-03-24 22:30:56,5.3505,48.5268,80.44,79,7,9.73
317,Alyangula,AU,2022-03-24 22:30:57,-13.8483,136.4192,78.67,89,40,3.44
318,Tomatlan,MX,2022-03-24 22:31:57,19.9333,-105.25,83.52,26,0,6.76
319,Longyearbyen,SJ,2022-03-24 22:22:05,78.2186,15.6401,-0.56,60,40,8.05
320,Sao Joao Da Barra,BR,2022-03-24 22:31:58,-21.6403,-41.0511,76.86,80,29,12.97
321,Saint-Francois,FR,2022-03-24 22:31:58,46.4154,3.9054,40.68,75,0,2.3
322,Grindavik,IS,2022-03-24 22:31:59,63.8424,-22.4338,37.87,93,0,6.91
323,Kieta,PG,2022-03-24 22:31:59,-6.2167,155.6333,83.37,76,100,3.83
324,Wanning,CN,2022-03-24 22:31:59,18.8003,110.3967,76.75,93,19,7.9
325,Nanga Eboko,CM,2022-03-24 22:32:00,4.6833,12.3667,78.89,49,94,2.51
326,Lae,PG,2022-03-24 22:32:00,-6.7221,146.9847,75.87,84,100,4.43
327,Sisimiut,GL,2022-03-24 22:32:01,66.9395,-53.6735,15.28,66,100,6.98
328,Plettenberg Bay,ZA,2022-03-24 22:32:01,-34.0527,23.3716,62.94,91,50,14.2
329,Alta Floresta,BR,2022-03-24 22:32:01,-9.8756,-56.0861,74.14,93,69,1.61
330,Touros,BR,2022-03-24 22:32:02,-5.1989,-35.4608,79.59,82,59,9.24
331,Sulangan,PH,2022-03-24 22:32:02,11.1373,123.7228,81.14,80,72,10.96
332,Funadhoo,MV,2022-03-24 22:32:03,6.15,73.2667,82.26,64,12,10.85
333,Bara,NG,2022-03-24 22:32:03,10.3744,10.7288,83.71,17,85,11.68
334,Okhotsk,RU,2022-03-24 22:32:04,59.3833,143.3,6.4,89,56,9.71
335,Venosa,IT,2022-03-24 22:32:04,40.9613,15.8149,41.41,74,0,6.06
336,Razole,IN,2022-03-24 22:32:04,16.4833,81.8333,75.09,95,12,1.92
337,Amapa,BR,2022-03-24 22:32:05,1.0,-52.0,72.59,97,100,3.74
338,Praia Da Vitoria,PT,2022-03-24 22:32:05,38.7333,-27.0667,61.05,82,40,20.62
339,Vryburg,ZA,2022-03-24 22:32:06,-26.9566,24.7284,63.52,53,74,2.75
340,Geraldton,AU,2022-03-24 22:32:06,-28.7667,114.6,84.61,28,73,14.97
341,Kalang,PH,2022-03-24 22:32:07,5.9197,121.3631,80.46,78,93,4.68
342,Ancud,CL,2022-03-24 22:32:07,-41.8697,-73.8203,52.39,85,9,3.74
343,Victor Harbor,AU,2022-03-24 22:32:07,-35.5667,138.6167,62.01,75,27,9.1
344,Blackfoot,US,2022-03-24 22:29:01,43.1905,-112.345,64.06,35,4,11.97
345,Natchez,US,2022-03-24 22:32:08,31.5604,-91.4032,70.02,32,0,16.11
346,Ahmadpur East,PK,2022-03-24 22:32:09,29.1431,71.2598,75.43,20,0,1.74
347,Stornoway,GB,2022-03-24 22:32:09,58.2093,-6.3865,48.92,92,100,10.36
348,Asilah,MA,2022-03-24 22:32:09,35.465,-6.0348,51.76,88,91,4.41
349,Novo Aripuana,BR,2022-03-24 22:32:10,-5.1206,-60.3797,76.39,95,98,2.37
350,Coquimbo,CL,2022-03-24 22:30:17,-29.9533,-71.3436,62.33,77,0,11.5
351,Karlstad,SE,2022-03-24 22:32:11,59.3793,13.5036,41.56,87,19,5.75
352,Kouroussa,GN,2022-03-24 22:32:11,10.65,-9.8833,81.36,60,81,6.33
353,Talcher,IN,2022-03-24 22:32:11,20.95,85.2167,71.04,94,56,3.04
354,Zhigansk,RU,2022-03-24 22:32:12,66.7697,123.3711,-7.06,100,69,4.36
355,Daru,PG,2022-03-24 22:32:12,-9.0763,143.2092,77.47,90,100,1.14
356,Bagan,RU,2022-03-24 22:32:13,54.1001,77.6646,13.82,98,78,7.81
357,Chifeng,CN,2022-03-24 22:31:12,42.2683,118.9636,38.7,20,99,6.62
358,Kurilsk,RU,2022-03-24 22:32:13,45.2333,147.8833,31.98,90,100,2.33
359,Santa Helena De Goias,BR,2022-03-24 22:31:48,-17.8136,-50.5969,76.03,74,61,2.26
360,Isangel,VU,2022-03-24 22:32:14,-19.55,169.2667,82.08,72,36,13.78
361,Wamba,NG,2022-03-24 22:32:14,8.9333,8.6,83.01,15,99,3.51
362,Sahuaripa,MX,2022-03-24 22:32:15,29.05,-109.2333,88.57,4,0,4.97
363,Acapulco,MX,2022-03-24 22:32:15,16.8634,-99.8901,84.02,58,0,10.36
364,Christchurch,NZ,2022-03-24 22:29:12,-43.5333,172.6333,60.01,72,100,10.36
365,Puro,PH,2022-03-24 22:32:16,12.4841,123.3827,80.49,82,75,8.97
366,Yinchuan,CN,2022-03-24 22:32:16,38.4681,106.2731,46.54,15,100,6.62
367,Broome,US,2022-03-24 22:32:16,42.2506,-75.833,54.37,83,20,11.5
368,Abalak,RU,2022-03-24 22:33:17,58.1286,68.5944,28.04,97,100,12.64
369,Cidreira,BR,2022-03-24 22:33:17,-30.1811,-50.2056,72.32,92,100,6.38
370,Balezino,RU,2022-03-24 22:33:18,57.9796,53.0106,32.38,98,93,15.9
371,Sola,VU,2022-03-24 22:33:18,-13.8833,167.55,82.51,71,86,11.07
372,Lekoni,GA,2022-03-24 22:33:19,-1.5843,14.2591,80.58,57,3,2.39
373,Guanica,PR,2022-03-24 22:33:19,17.9716,-66.908,81.12,71,4,16.87
374,Masuguru,TZ,2022-03-24 22:33:19,-11.3667,38.4167,72.01,96,4,2.01
375,Talakan,RU,2022-03-24 22:33:20,50.3167,130.3667,24.91,86,100,7.74
376,Kuytun,RU,2022-03-24 22:33:20,54.3419,101.5036,-7.56,99,87,1.39
377,Dingle,PH,2022-03-24 22:33:21,10.9995,122.6711,79.32,84,100,7.92
378,Faya,SA,2022-03-24 22:33:21,18.3851,42.4509,54.12,26,3,2.55
379,Menomonie,US,2022-03-24 22:33:21,44.8755,-91.9193,42.28,70,100,6.91
380,Pisco,PE,2022-03-24 22:33:22,-13.7,-76.2167,71.65,68,0,21.85
381,Bathsheba,BB,2022-03-24 22:33:22,13.2167,-59.5167,79.41,69,40,24.16
382,Yucca Valley,US,2022-03-24 22:33:23,34.1142,-116.4322,82.18,18,5,5.01
383,Okoneshnikovo,RU,2022-03-24 22:33:23,54.8377,75.0834,9.14,97,57,7.05
384,Atikokan,CA,2022-03-24 22:33:24,48.7555,-91.6216,36.43,100,23,1.66
385,San Ignacio,BZ,2022-03-24 22:33:24,17.1561,-89.0714,76.66,94,76,4.72
386,Forbes,AU,2022-03-24 22:33:24,-33.3833,148.0167,67.91,60,7,6.85
387,Pimenta Bueno,BR,2022-03-24 22:33:25,-11.6725,-61.1936,76.24,97,96,2.37
388,Sabang,ID,2022-03-24 22:33:25,5.8933,95.3214,80.92,75,95,4.88
389,Kuvshinovo,RU,2022-03-24 22:33:26,57.0295,34.1725,29.91,98,59,3.76
390,Hualmay,PE,2022-03-24 22:33:26,-11.0964,-77.6139,71.51,80,46,9.95
391,West Wendover,US,2022-03-24 22:33:27,40.7391,-114.0733,65.41,26,0,4.61
392,Mount Gambier,AU,2022-03-24 22:33:28,-37.8333,140.7667,55.31,100,100,0.0
393,Clyde River,CA,2022-03-24 22:33:28,70.4692,-68.5914,-3.77,77,100,24.16
394,Xuanhua,CN,2022-03-24 22:33:28,40.6103,115.0447,37.89,45,100,6.91
395,Husavik,IS,2022-03-24 22:33:29,66.0449,-17.3389,23.38,78,100,13.04
396,Isiro,CD,2022-03-24 22:33:29,2.7739,27.616,68.72,68,26,1.81
397,Limache,CL,2022-03-24 22:33:30,-33.0167,-71.2667,74.1,37,0,2.93
398,Port Shepstone,ZA,2022-03-24 22:33:30,-30.7414,30.455,71.08,81,42,10.07
399,Kutum,SD,2022-03-24 22:33:30,14.2,24.6667,63.57,19,5,11.12
400,Poronaysk,RU,2022-03-24 22:33:31,49.2167,143.1167,24.21,86,51,2.19
401,Langxiang,CN,2022-03-24 22:33:31,46.95,128.8833,27.84,96,100,3.42
402,Kaitangata,NZ,2022-03-24 22:33:32,-46.2817,169.8464,60.48,50,0,2.77
403,Laguna,US,2022-03-24 22:33:32,38.421,-121.4238,84.69,32,0,5.75
404,Lagoa,PT,2022-03-24 22:33:32,39.05,-27.9833,59.54,86,100,31.81
405,Krasnoselkup,RU,2022-03-24 22:33:33,65.7,82.4667,14.22,95,99,13.09
406,Salta,AR,2022-03-24 22:29:15,-24.7859,-65.4117,61.39,59,75,9.22
407,Atambua,ID,2022-03-24 22:33:33,-9.1061,124.8925,75.2,85,51,0.92
408,Mehamn,NO,2022-03-24 22:33:34,71.0357,27.8492,30.11,78,99,37.4
409,Qui Nhon,VN,2022-03-24 22:33:34,13.7667,109.2333,77.18,89,9,4.25
410,Oriximina,BR,2022-03-24 22:33:35,-1.7656,-55.8661,76.37,93,54,3.38
411,Ormara,PK,2022-03-24 22:34:35,25.2088,64.6357,80.01,51,0,8.9
412,Menongue,AO,2022-03-24 22:34:35,-14.6585,17.691,63.41,98,100,3.4
413,Grootfontein,NA,2022-03-24 22:34:36,-19.5667,18.1167,62.17,100,76,3.44
414,Adrar,MR,2022-03-24 22:34:36,20.5022,-10.0711,69.22,28,0,13.35
415,Werda,BW,2022-03-24 22:34:37,-25.2667,23.2833,69.85,73,100,2.62
416,Deputatskiy,RU,2022-03-24 22:34:37,69.3,139.9,-8.07,94,35,2.68
417,Pecos,US,2022-03-24 22:29:54,31.4229,-103.4932,78.89,6,0,11.5
418,Hohhot,CN,2022-03-24 22:34:37,40.8106,111.6522,28.69,59,0,4.47
419,Shambu,ET,2022-03-24 22:34:38,9.5667,37.1,55.09,67,82,1.25
420,Dali,CN,2022-03-24 22:34:38,25.7,100.1833,49.71,88,69,4.56
421,Luderitz,NA,2022-03-24 22:34:39,-26.6481,15.1594,64.54,80,0,16.55
422,Changqing,CN,2022-03-24 22:34:39,36.5575,116.7272,53.24,88,96,4.43
423,Comodoro Rivadavia,AR,2022-03-24 22:30:40,-45.8667,-67.5,64.26,39,0,10.36
424,Georgetown,MY,2022-03-24 22:34:40,5.4112,100.3354,80.53,93,20,2.3
425,Diamantino,BR,2022-03-24 22:34:40,-14.4086,-56.4461,76.26,89,61,3.98
426,Goderich,CA,2022-03-24 22:34:41,43.7501,-81.7165,45.91,75,100,18.41
427,Bambanglipuro,ID,2022-03-24 22:34:41,-7.95,110.2833,77.05,88,98,3.11
428,Nadym,RU,2022-03-24 22:34:41,65.5333,72.5167,7.25,93,94,8.48
429,Jieshi,CN,2022-03-24 22:34:42,22.8134,115.8257,62.94,93,100,13.27
430,Winsum,NL,2022-03-24 22:32:59,53.33,6.5208,44.58,86,0,5.41
431,Zharkent,KZ,2022-03-24 22:34:42,44.1628,80.0,34.68,43,25,4.09
432,Puerto El Triunfo,SV,2022-03-24 22:34:43,13.2833,-88.55,92.32,65,38,9.64
433,Ucluelet,CA,2022-03-24 22:34:43,48.9329,-125.5528,50.09,82,100,1.01
434,Rocha,UY,2022-03-24 22:32:27,-34.4833,-54.3333,60.53,53,18,7.0
435,Severo-Kurilsk,RU,2022-03-24 22:34:44,50.6789,156.125,29.95,69,98,10.11
436,Fomboni,KM,2022-03-24 22:34:44,-12.28,43.7425,83.21,75,78,6.73
437,Seymchan,RU,2022-03-24 22:33:16,62.8833,152.4333,4.71,89,100,2.08
438,Rio Grande,BR,2022-03-24 22:30:25,-32.035,-52.0986,69.94,76,86,9.78
439,Jiuquan,CN,2022-03-24 22:34:45,39.7432,98.5174,33.06,57,100,6.06
440,Tosya,TR,2022-03-24 22:34:45,41.0155,34.0401,29.52,83,100,3.47
441,Aste,IT,2022-03-24 22:34:46,45.7906,11.0961,46.17,43,0,2.42
442,Shizunai,JP,2022-03-24 22:34:46,42.3339,142.3669,35.28,83,14,7.96
443,Umm Kaddadah,SD,2022-03-24 22:34:47,13.6017,26.6876,68.2,16,68,17.27
444,Ardakan,IR,2022-03-24 22:34:47,32.31,54.0175,67.39,17,0,8.68
445,Souillac,MU,2022-03-24 22:34:47,-20.5167,57.5167,79.18,89,40,6.91
446,Chimore,BO,2022-03-24 22:34:52,-16.9833,-65.1333,74.8,97,100,1.88
447,Vanavara,RU,2022-03-24 22:34:52,60.34,102.2797,4.39,99,94,2.08
448,Mnogovershinnyy,RU,2022-03-24 22:34:53,53.9353,139.9242,22.87,82,17,2.51
449,Gallup,US,2022-03-24 22:34:53,35.5281,-108.7426,68.76,13,0,6.91
450,Nokaneng,BW,2022-03-24 22:34:54,-19.6667,22.2667,71.35,75,95,5.75
451,Santa Cruz Del Sur,CU,2022-03-24 22:34:54,20.7147,-77.9956,80.76,73,11,11.7
452,Killybegs,IE,2022-03-24 22:34:55,54.6333,-8.45,49.12,89,95,1.5
453,Ternate,ID,2022-03-24 22:34:55,0.8,127.4,79.47,81,100,4.97
454,La Ronge,CA,2022-03-24 22:34:55,55.1001,-105.2842,30.45,47,40,20.71
455,Marsa Matruh,EG,2022-03-24 22:34:56,31.3525,27.2453,55.6,58,75,11.5
456,Lingao,CN,2022-03-24 22:35:56,19.9103,109.6859,74.98,89,41,8.28
457,Tibagi,BR,2022-03-24 22:35:56,-24.5094,-50.4136,67.24,98,63,1.77
458,Ewa Beach,US,2022-03-24 22:35:57,21.3156,-158.0072,82.35,52,40,16.11
459,Invermere,CA,2022-03-24 22:35:57,50.5167,-116.0354,41.18,79,48,2.3
460,Sao Jose Da Coroa Grande,BR,2022-03-24 22:35:58,-8.8978,-35.1478,79.3,78,100,5.57
461,Bisira,PA,2022-03-24 22:35:58,8.5196,-81.7115,66.72,63,96,6.44
462,Cairns,AU,2022-03-24 22:35:59,-16.9167,145.7667,77.11,79,100,8.05
463,Starosubkhangulovo,RU,2022-03-24 22:35:59,53.1031,57.4423,30.54,96,100,8.59
464,Hazorasp,UZ,2022-03-24 22:35:59,41.3194,61.0742,40.84,64,76,16.78
465,Sorong,ID,2022-03-24 22:36:00,-0.8833,131.25,78.17,83,100,4.09
466,Belmonte,BR,2022-03-24 22:36:00,-15.8631,-38.8828,76.68,86,15,5.44
467,Laem Sing,TH,2022-03-24 22:36:01,12.4816,102.0738,83.14,100,6,2.08
468,Vicuna,CL,2022-03-24 22:36:01,-30.0319,-70.7081,55.13,36,0,3.24
469,Decatur,US,2022-03-24 22:32:59,39.8403,-88.9548,44.65,76,100,9.22
470,Fort Nelson,CA,2022-03-24 22:33:07,58.8053,-122.7002,22.59,46,20,0.0
471,Moranbah,AU,2022-03-24 22:36:02,-22.0016,148.0466,77.31,48,44,8.93
472,Koygorodok,RU,2022-03-24 22:36:02,60.445,50.9968,23.18,82,100,13.47
473,Tutoia,BR,2022-03-24 22:36:03,-2.7619,-42.2744,77.09,87,90,5.79
474,Tsiroanomandidy,MG,2022-03-24 22:36:03,-18.7667,46.0333,67.1,97,100,1.41
475,Stranda,NO,2022-03-24 22:36:03,62.3096,6.9358,48.54,83,100,10.58
476,Shimoda,JP,2022-03-24 22:36:04,34.6667,138.95,55.11,66,25,5.91
477,Ola,RU,2022-03-24 22:33:11,59.5833,151.2833,7.43,89,84,2.86
478,Petropavl,KZ,2022-03-24 22:36:05,54.8753,69.1628,29.46,88,78,15.57
479,Fortuna,US,2022-03-24 22:31:25,40.5982,-124.1573,57.92,83,75,14.97
480,Lasa,IT,2022-03-24 22:36:06,46.6166,10.7002,44.02,71,4,1.43
481,Shingu,JP,2022-03-24 22:36:06,33.7333,135.9833,53.82,59,22,3.27
482,Chekhov,RU,2022-03-24 22:36:07,55.1431,37.4711,28.35,97,49,2.42
483,Sangin,AF,2022-03-24 22:36:07,32.0728,64.8359,66.22,24,0,2.71
484,Moa,CU,2022-03-24 22:36:08,20.6569,-74.9403,78.91,75,10,13.58
485,Vila,PT,2022-03-24 22:36:08,42.0304,-8.1588,52.68,68,79,6.6
486,Vao,NC,2022-03-24 22:36:08,-22.6667,167.4833,77.5,65,100,13.49
487,Seoul,KR,2022-03-24 22:34:46,37.5683,126.9778,40.44,93,75,3.44
488,Mapiripan,CO,2022-03-24 22:36:09,2.8892,-72.1256,82.42,63,84,3.56
489,Srivardhan,IN,2022-03-24 22:36:09,18.0333,73.0167,80.13,70,98,3.22
490,Kirksville,US,2022-03-24 22:36:10,40.1948,-92.5833,39.56,86,100,8.05
491,Las Vegas,US,2022-03-24 22:34:31,36.175,-115.1372,84.11,12,0,5.75
492,Takaka,NZ,2022-03-24 22:36:11,-40.85,172.8,70.27,66,100,2.24
493,Sidi Ali,DZ,2022-03-24 22:36:11,36.0998,0.4206,60.57,44,100,17.67
494,Suluq,LY,2022-03-24 22:36:11,31.6682,20.2521,50.97,66,0,6.26
495,Kedrovyy,RU,2022-03-24 22:36:12,56.1667,91.8167,12.87,98,93,2.62
496,Rawson,AR,2022-03-24 22:36:12,-43.3002,-65.1023,58.19,64,0,12.93
497,Chaman,PK,2022-03-24 22:36:13,30.9236,66.4512,61.09,22,0,4.36
498,Opotiki,NZ,2022-03-24 22:37:13,-38.0833,177.2833,71.38,79,95,7.11
499,Castrillon,ES,2022-03-24 22:37:14,43.3979,-6.7922,43.79,92,8,2.08
500,Gigmoto,PH,2022-03-24 22:37:14,13.7796,124.39,80.89,84,35,10.11
501,San Policarpo,PH,2022-03-24 22:37:15,12.1791,125.5072,80.22,84,45,11.45
502,Chaupal,IN,2022-03-24 22:37:15,30.95,77.5833,45.0,45,1,4.81
503,Avdon,RU,2022-03-24 22:37:15,54.6667,55.7167,24.12,93,0,17.9
504,Shcherbynivka,UA,2022-03-24 22:37:16,48.3949,37.791,35.64,58,0,4.45
505,Bhandara,IN,2022-03-24 22:37:16,21.1667,79.65,81.75,32,62,2.3
506,Ambanja,MG,2022-03-24 22:37:17,-13.6833,48.45,74.98,93,100,2.68
507,Yar-Sale,RU,2022-03-24 22:37:17,66.8333,70.8333,-6.05,100,99,3.91
508,Terrace,CA,2022-03-24 22:32:48,54.5163,-128.6035,51.71,46,75,4.61
509,Necochea,AR,2022-03-24 22:37:18,-38.5473,-58.7368,61.27,85,84,4.94
510,Celestun,MX,2022-03-24 22:37:19,20.8667,-90.4,72.59,68,100,16.62
511,Kapoeta,SS,2022-03-24 22:37:20,4.7717,33.5903,78.85,58,100,13.22
512,Qandala,SO,2022-03-24 22:37:20,11.472,49.8728,76.57,77,9,4.21
513,Rossosh,RU,2022-03-24 22:37:20,51.1209,38.5116,23.63,85,4,4.43
514,Aborlan,PH,2022-03-24 22:37:21,9.4352,118.5492,80.42,83,87,4.23
515,Partapur,IN,2022-03-24 22:37:21,23.6,74.1667,81.39,17,15,1.57
516,Salto,UY,2022-03-24 22:35:16,-31.3833,-57.9667,62.87,68,40,11.99
517,Sibiti,CG,2022-03-24 22:37:22,-3.6819,13.3499,70.99,94,14,1.21
518,Praya,CV,2022-03-24 22:37:22,14.9215,-23.5087,68.54,73,20,21.85
519,Ust-Kuyga,RU,2022-03-24 22:37:23,70.0167,135.6,-11.16,100,99,4.76
520,Midland,US,2022-03-24 22:35:41,31.9974,-102.0779,79.05,10,0,11.5
521,Pacific Grove,US,2022-03-24 22:37:23,36.6177,-121.9166,74.39,83,40,9.22
522,Niamtougou,TG,2022-03-24 22:37:24,9.7681,1.1053,81.43,47,38,0.94
523,Boguchany,RU,2022-03-24 22:37:24,58.3814,97.4531,12.24,98,97,2.86
524,Amol,IR,2022-03-24 22:37:24,36.4696,52.3507,43.38,86,20,7.74
525,Asfi,MA,2022-03-24 22:33:41,32.2994,-9.2372,55.74,72,57,6.4
526,Acajutla,SV,2022-03-24 22:37:25,13.5928,-89.8275,84.92,66,43,6.96
527,Odweyne,SO,2022-03-24 22:37:26,9.4092,45.064,70.59,69,17,7.34
528,Ishigaki,JP,2022-03-24 22:37:26,24.3448,124.1572,71.73,83,100,11.5
529,Kupang,ID,2022-03-24 22:37:26,-10.1667,123.5833,79.7,86,93,2.15
530,Te Anau,NZ,2022-03-24 22:37:27,-45.4167,167.7167,58.68,57,8,0.58
531,Atbasar,KZ,2022-03-24 22:37:27,51.8,68.3333,30.04,89,100,10.76
532,Ginir,ET,2022-03-24 22:37:28,7.1333,40.7,61.54,77,72,4.07
533,Vanimo,PG,2022-03-24 22:37:28,-2.6741,141.3028,80.67,82,93,3.49
534,Port Augusta,AU,2022-03-24 22:37:28,-32.5,137.7667,64.98,45,2,8.25
535,Suez,EG,2022-03-24 22:37:29,29.9737,32.5263,51.89,63,12,6.58
536,Kavieng,PG,2022-03-24 22:37:29,-2.5744,150.7967,84.88,65,64,8.77
537,Mount Isa,AU,2022-03-24 22:37:30,-20.7333,139.5,80.37,44,36,8.05
538,Winslow,US,2022-03-24 22:37:30,35.0242,-110.6974,68.4,12,5,8.86
539,Waw,SS,2022-03-24 22:37:30,7.7029,27.9953,83.91,26,1,5.57
540,Ugoofaaru,MV,2022-03-24 22:37:31,5.6667,73.0,82.26,64,4,11.7
541,Pospelikha,RU,2022-03-24 22:37:31,51.95,81.7667,16.2,96,85,7.25
542,Bubaque,GW,2022-03-24 22:37:32,11.2833,-15.8333,75.74,71,4,16.51
543,Barra,BR,2022-03-24 22:36:20,-11.0894,-43.1417,78.24,66,59,10.8
544,Manado,ID,2022-03-24 22:37:32,1.487,124.8455,75.97,100,20,0.0
545,Buluang,PH,2022-03-24 22:38:33,13.3068,123.3425,78.19,86,28,2.57
546,Tawau,MY,2022-03-24 22:38:33,4.2498,117.8871,75.33,94,27,1.01
547,Margate,GB,2022-03-24 22:35:57,51.3813,1.3862,50.31,75,0,1.01
548,Sukhobezvodnoye,RU,2022-03-24 22:38:33,57.0491,44.8891,31.73,95,100,8.25
549,Hirara,JP,2022-03-24 22:38:34,24.8,125.2833,70.07,83,75,12.66
550,Lamu,KE,2022-03-24 22:38:34,-2.2717,40.902,80.82,89,11,10.58
551,Ulundi,ZA,2022-03-24 22:38:35,-28.3352,31.4162,64.63,95,83,2.89
552,Mahon,ES,2022-03-24 22:38:35,39.8885,4.2658,55.96,88,100,16.11
553,Mackay,AU,2022-03-24 22:35:21,-21.15,149.2,77.68,83,43,6.91
554,Pinega,RU,2022-03-24 22:38:36,64.7001,43.3936,17.35,85,17,8.59
555,Mezen,RU,2022-03-24 22:38:36,65.8522,44.24,13.21,87,76,7.02
556,Grand Gaube,MU,2022-03-24 22:38:37,-20.0064,57.6608,79.2,86,16,13.13
557,Katherine,AU,2022-03-24 22:38:37,-14.4667,132.2667,75.52,83,97,0.0
558,Pundaguitan,PH,2022-03-24 22:38:37,6.3711,126.1689,81.16,77,99,14.2
559,Mahibadhoo,MV,2022-03-24 22:38:38,3.7833,72.9667,82.44,68,15,15.39
560,Palmer,US,2022-03-24 22:38:38,42.1584,-72.3287,42.85,86,100,10.36
561,Hervey Bay,AU,2022-03-24 22:35:51,-25.2986,152.8535,74.01,87,71,13.0
562,Pavlovsk,RU,2022-03-24 22:38:39,50.4578,40.1081,22.82,87,0,3.58
563,Ketchikan,US,2022-03-24 22:38:39,55.3422,-131.6461,48.18,61,100,9.22
564,Nhulunbuy,AU,2022-03-24 22:38:40,-12.2333,136.7667,77.61,94,40,12.66
565,Awallan,PH,2022-03-24 22:38:40,17.9244,121.913,77.0,88,17,2.89
566,Wildwood,US,2022-03-24 22:38:40,38.5828,-90.6629,43.84,84,100,9.22
567,Maridi,SS,2022-03-24 22:38:41,4.9158,29.4742,74.53,44,81,2.71
568,Zhenjiang,CN,2022-03-24 22:38:41,32.2092,119.4342,55.8,95,100,1.01
569,Ouallam,NE,2022-03-24 22:38:42,14.3188,2.0866,91.27,12,79,10.51
570,Nampula,MZ,2022-03-24 22:38:42,-15.1165,39.2666,75.15,94,75,4.61
571,Domoni,KM,2022-03-24 22:38:42,-12.2569,44.5319,80.19,84,70,5.48
572,Nyagan,RU,2022-03-24 22:38:43,62.1406,65.3936,31.82,97,100,11.39
573,Oum Hadjer,TD,2022-03-24 22:38:43,13.2954,19.6966,80.01,14,9,16.96
574,Sotnikovo,RU,2022-03-24 22:38:44,51.8845,107.4791,14.09,85,100,2.24
575,Khor,RU,2022-03-24 22:38:44,47.8861,134.9464,29.77,94,100,8.97
576,Abeche,TD,2022-03-24 22:38:44,13.8292,20.8324,77.2,14,9,12.62
577,Jutai,BR,2022-03-24 22:38:45,-5.1833,-68.9,75.94,96,77,2.06
578,Kuala Terengganu,MY,2022-03-24 22:36:53,5.3302,103.1408,78.75,94,40,0.0
579,Gela,IT,2022-03-24 22:38:45,37.0803,14.2307,51.58,67,1,3.91
580,Buala,SB,2022-03-24 22:38:46,-8.145,159.5921,82.04,79,98,3.11
581,Bartica,GY,2022-03-24 22:38:46,6.4,-58.6167,80.92,98,100,2.84
582,Yerbogachen,RU,2022-03-24 22:38:47,61.2767,108.0108,-4.72,100,93,3.51
583,Mantua,IT,2022-03-24 22:38:47,45.1667,10.7833,51.04,57,0,3.8
584,Nata,PA,2022-03-24 22:38:47,8.3333,-80.5167,85.35,56,85,17.4
585,Salalah,OM,2022-03-24 22:38:48,17.0151,54.0924,75.29,78,0,2.3
586,Shelburne,CA,2022-03-24 22:38:48,44.0787,-80.2041,45.36,89,100,12.75
587,Abu Dhabi,AE,2022-03-24 22:36:01,24.4667,54.3667,80.62,26,0,4.61
588,Mkuranga,TZ,2022-03-24 22:38:49,-7.118,39.2078,74.08,95,4,4.21
589,Aripuana,BR,2022-03-24 22:38:49,-9.1667,-60.6333,75.11,98,99,0.87
590,Tilichiki,RU,2022-03-24 22:38:50,60.4667,166.1,12.25,87,73,3.8
591,Uyuni,BO,2022-03-24 22:38:50,-20.4597,-66.825,55.69,25,3,5.95
592,Vodnyy,RU,2022-03-24 22:38:51,63.5046,53.4095,16.18,86,100,11.39
